wellname	depth	rop	wob	rpm	torque	spp	flwpmps
TestWell #1	6520	0.30	6.30	88	4780	1421	271
TestWell #1	6521	0.33	6.80	88	4778	1422	270
TestWell #1	6522	0.40	7.10	88	4782	1418	270
TestWell #1	6523	0.42	6.80	89	4805	1422	270
TestWell #1	6524	0.53	6.90	89	4807	1418	271
TestWell #1	6525	0.42	6.00	92	4823	1414	271
TestWell #1	6526	0.43	6.40	96	4849	1421	270
TestWell #1	6527	0.34	5.90	98	4837	1424	271
TestWell #1	6528	0.39	6.40	98	4841	1418	292
TestWell #1	6529	0.36	6.10	98	4869	1420	270
TestWell #1	6530	0.35	5.90	98	4875	1421	270
TestWell #1	6531	0.37	6.20	98	4887	1422	298
TestWell #1	6532	0.35	6.40	98	4888	1414	274
TestWell #1	6533	0.36	6.50	97	4889	1422	271
TestWell #1	6534	0.33	6.60	97	4892	1423	271
TestWell #1	6535	0.32	6.50	97	4908	1426	270
TestWell #1	6536	0.34	6.90	96	4902	1430	270
TestWell #1	6537	0.70	7.00	94	5027	1416	269
TestWell #1	6538	0.66	6.60	93	5146	1404	269
TestWell #1	6539	0.41	6.90	95	5093	1438	273
TestWell #1	6540	0.31	6.30	93	5086	1442	284
TestWell #1	6541	0.44	7.20	94	5059	1463	275
TestWell #1	6542	0.64	7.30	94	5085	1467	273
TestWell #1	6543	0.69	6.80	94	5102	1479	272
TestWell #1	6544	0.54	7.00	94	5103	1473	271
TestWell #1	6545	0.57	7.00	93	5105	1472	272
TestWell #1	6546	0.49	6.60	94	5124	1471	272
TestWell #1	6547	0.40	6.00	94	5114	1473	272
TestWell #1	6548	0.37	6.40	94	5129	1473	272
TestWell #1	6549	0.36	6.50	93	5122	1474	273
TestWell #1	6550	0.33	6.30	94	5150	1474	272
TestWell #1	6551	0.33	6.70	94	5150	1477	272
TestWell #1	6552	0.34	6.60	94	5158	1480	272
TestWell #1	6553	0.35	6.60	94	5161	1491	272
TestWell #1	6554	0.32	6.20	95	5171	1479	272
TestWell #1	6555	0.34	6.40	95	5158	1485	272
TestWell #1	6556	0.32	6.60	95	5168	1482	271
TestWell #1	6557	0.33	6.40	94	5168	1483	272
TestWell #1	6558	0.33	6.20	94	5172	1486	272
TestWell #1	6559	0.27	6.10	94	5172	1484	272
TestWell #1	6560	0.29	7.30	94	5156	1483	272
TestWell #1	6561	0.27	7.00	94	5181	1479	272
TestWell #1	6562	0.32	6.70	94	5177	1483	272
TestWell #1	6563	0.30	6.60	94	5172	1480	272
TestWell #1	6564	0.47	6.70	95	5199	1483	271
TestWell #1	6565	0.59	7.00	96	5208	1489	272
TestWell #1	6566	0.59	7.40	97	5219	1490	273
TestWell #1	6567	0.51	7.10	97	5216	1485	272
TestWell #1	6568	0.60	6.70	93	5411	1431	266
TestWell #1	6569	0.54	6.60	90	5422	1386	264
TestWell #1	6570	0.66	6.50	88	5417	1399	268
TestWell #1	6571	0.70	6.70	87	5436	1407	269
TestWell #1	6572	0.63	7.10	87	5453	1409	269
TestWell #1	6573	0.77	6.50	88	5509	1412	270
TestWell #1	6574	0.70	5.50	91	5540	1422	269
TestWell #1	6575	1.19	4.70	91	5585	1421	269
TestWell #1	6576	0.39	4.50	94	5570	1423	269
TestWell #1	6577	0.51	7.20	92	5557	1427	269
TestWell #1	6578	0.59	7.40	89	5577	1427	269
TestWell #1	6579	0.60	6.90	89	5601	1426	269
TestWell #1	6580	0.81	7.20	90	5643	1424	269
TestWell #1	6581	0.51	5.70	90	5671	1413	269
TestWell #1	6582	0.54	6.60	90	5646	1419	269
TestWell #1	6583	0.62	6.90	89	5682	1421	269
TestWell #1	6584	0.47	6.50	89	5686	1419	269
TestWell #1	6585	0.81	6.90	90	5719	1418	269
TestWell #1	6586	0.81	7.40	90	5717	1420	269
TestWell #1	6587	0.84	7.00	90	5747	1418	269
TestWell #1	6588	0.88	7.00	90	5747	1420	269
TestWell #1	6589	0.83	6.90	90	5780	1416	269
TestWell #1	6590	0.85	7.30	90	5791	1415	269
TestWell #1	6591	0.86	7.40	90	5813	1414	270
TestWell #1	6592	1.01	7.30	91	5860	1416	269
TestWell #1	6593	0.98	7.30	91	5893	1417	269
TestWell #1	6594	0.96	7.30	91	5905	1413	269
TestWell #1	6595	1.03	7.10	91	5932	1413	269
TestWell #1	6596	1.12	7.20	91	5940	1413	269
TestWell #1	6597	0.92	7.10	91	5930	1416	269
TestWell #1	6598	0.80	6.50	91	5909	1410	269
TestWell #1	6599	0.80	6.50	91	5909	1410	269
TestWell #1	6600	0.70	10.40	90	6153	1419	272
TestWell #1	6601	0.42	10.10	89	5949	1411	272
TestWell #1	6602	0.50	9.80	91	5908	1411	271
TestWell #1	6603	0.51	9.60	90	5913	1426	273
TestWell #1	6604	0.64	9.90	94	5945	1436	274
TestWell #1	6605	0.66	10.40	94	5952	1439	273
TestWell #1	6606	0.55	10.00	94	5974	1444	273
TestWell #1	6607	0.59	11.00	94	5963	1451	274
TestWell #1	6608	0.55	10.80	93	5972	1450	273
TestWell #1	6609	0.60	10.90	93	5964	1450	273
TestWell #1	6610	0.72	10.70	93	5992	1453	274
TestWell #1	6611	0.60	10.00	94	6014	1449	273
TestWell #1	6612	0.57	10.40	94	5990	1446	273
TestWell #1	6613	0.53	10.70	93	5984	1450	274
TestWell #1	6614	0.81	10.60	92	5978	1455	273
TestWell #1	6615	0.79	9.90	92	5973	1456	274
TestWell #1	6616	0.92	10.10	92	5957	1454	274
TestWell #1	6617	0.55	8.40	94	6010	1445	273
TestWell #1	6618	0.68	10.20	94	5942	1450	273
TestWell #1	6619	0.79	10.70	93	5939	1449	273
TestWell #1	6620	0.63	10.30	93	5924	1450	274
TestWell #1	6621	1.00	10.60	93	5922	1450	274
TestWell #1	6622	0.71	10.00	94	5910	1451	273
TestWell #1	6623	0.65	10.80	93	5888	1455	273
TestWell #1	6624	0.76	10.90	93	5878	1454	273
TestWell #1	6625	0.78	11.10	93	5876	1455	273
TestWell #1	6626	0.64	10.60	94	5854	1453	273
TestWell #1	6627	0.66	10.70	93	5845	1455	273
TestWell #1	6628	0.69	10.60	93	5824	1453	273
TestWell #1	6629	0.72	10.60	93	5830	1436	273
TestWell #1	6630	0.53	10.10	93	5819	1424	273
TestWell #1	6631	0.50	8.60	94	5883	1412	272
TestWell #1	6632	0.45	8.80	90	5771	1422	271
TestWell #1	6633	0.62	8.90	89	5758	1402	270
TestWell #1	6634	0.65	10.20	89	5748	1404	272
TestWell #1	6635	0.75	10.40	88	5755	1410	273
TestWell #1	6636	0.77	10.10	88	5778	1415	272
TestWell #1	6637	0.81	10.00	88	5789	1420	273
TestWell #1	6638	0.72	10.00	88	5784	1421	273
TestWell #1	6639	0.74	10.20	88	5801	1424	272
TestWell #1	6640	0.65	9.90	88	5808	1427	272
TestWell #1	6641	0.70	10.40	87	5816	1434	273
TestWell #1	6642	0.66	10.20	87	5832	1439	273
TestWell #1	6643	0.63	9.80	87	5842	1438	272
TestWell #1	6644	0.60	10.10	87	5832	1444	272
TestWell #1	6645	0.71	10.20	86	5833	1441	272
TestWell #1	6646	0.70	10.30	86	5851	1444	273
TestWell #1	6647	0.81	10.40	86	5861	1440	273
TestWell #1	6648	0.92	10.20	86	5893	1441	272
TestWell #1	6649	0.75	10.50	87	5925	1441	273
TestWell #1	6650	0.71	9.30	87	5978	1442	273
TestWell #1	6651	0.78	9.70	87	5971	1443	272
TestWell #1	6652	1.10	10.40	87	6018	1439	272
TestWell #1	6653	1.11	10.60	87	6038	1445	273
TestWell #1	6654	0.95	9.90	87	6109	1444	272
TestWell #1	6655	1.26	9.90	87	6114	1443	272
TestWell #1	6656	1.18	10.40	87	6155	1442	273
TestWell #1	6657	1.17	10.40	87	6183	1441	273
TestWell #1	6658	1.26	10.70	87	6228	1440	273
TestWell #1	6659	1.11	10.80	86	6268	1442	272
TestWell #1	6660	1.19	10.80	85	6312	1442	273
TestWell #1	6661	1.00	10.40	84	6323	1442	273
TestWell #1	6662	1.10	10.40	84	6503	1435	272
TestWell #1	6663	1.10	9.60	85	6596	1423	270
TestWell #1	6664	1.26	10.40	83	6511	1426	273
TestWell #1	6665	1.22	9.80	89	6497	1436	272
TestWell #1	6666	1.04	10.00	88	6517	1441	272
TestWell #1	6667	1.01	9.40	88	6565	1441	273
TestWell #1	6668	1.02	10.00	87	6518	1445	273
TestWell #1	6669	1.11	9.90	87	6538	1442	272
TestWell #1	6670	1.09	10.00	87	6526	1444	272
TestWell #1	6671	1.63	10.40	87	6509	1440	272
TestWell #1	6672	1.00	10.00	86	6465	1443	272
TestWell #1	6673	1.23	10.20	86	6432	1439	272
TestWell #1	6674	1.05	9.90	86	6416	1440	272
TestWell #1	6675	0.85	9.70	86	6403	1441	272
TestWell #1	6676	0.73	9.90	86	6379	1439	272
TestWell #1	6677	0.69	9.90	86	6387	1437	272
TestWell #1	6678	0.75	9.80	86	6388	1441	272
TestWell #1	6679	0.75	9.70	87	6381	1440	273
TestWell #1	6680	0.72	9.40	87	6376	1438	272
TestWell #1	6681	0.78	9.80	87	6382	1431	272
TestWell #1	6682	0.78	9.80	87	6378	1438	272
TestWell #1	6683	0.77	9.80	86	6395	1437	272
TestWell #1	6684	0.72	9.50	87	6416	1436	272
TestWell #1	6685	0.69	9.90	87	6421	1434	272
TestWell #1	6686	0.69	10.00	86	6431	1441	272
TestWell #1	6687	0.80	10.30	86	6470	1439	272
TestWell #1	6688	0.71	9.80	87	6497	1436	272
TestWell #1	6689	0.68	10.00	87	6502	1433	272
TestWell #1	6690	0.69	9.70	86	6521	1442	272
TestWell #1	6691	0.76	9.50	86	6573	1440	272
TestWell #1	6692	0.63	8.80	88	6585	1441	272
TestWell #1	6693	1.00	9.10	87	6726	1400	267
TestWell #1	6694	1.10	9.50	86	6838	1407	268
TestWell #1	6695	1.09	9.20	87	6816	1409	268
TestWell #1	6696	1.05	9.60	90	6822	1424	272
TestWell #1	6697	1.15	9.20	91	6883	1425	272
TestWell #1	6698	0.82	9.50	90	6862	1433	272
TestWell #1	6699	0.84	8.90	89	6894	1436	272
TestWell #1	6700	0.87	9.00	89	6907	1443	272
TestWell #1	6701	0.95	9.20	88	6928	1447	272
TestWell #1	6702	0.98	9.10	87	6949	1451	272
TestWell #1	6703	0.83	9.10	86	6953	1464	273
TestWell #1	6704	0.67	9.30	86	6966	1464	272
TestWell #1	6705	0.87	9.10	86	6975	1458	272
TestWell #1	6706	1.03	9.10	86	6979	1458	272
TestWell #1	6707	0.92	9.10	87	6988	1455	272
TestWell #1	6708	0.93	9.10	86	6968	1456	272
TestWell #1	6709	1.15	9.00	86	6946	1459	273
TestWell #1	6710	1.44	9.30	86	6920	1456	272
TestWell #1	6711	2.20	8.80	87	6891	1453	273
TestWell #1	6712	1.79	9.20	87	6821	1456	273
TestWell #1	6713	1.80	9.20	86	6770	1452	273
TestWell #1	6714	1.29	9.00	85	6722	1453	273
TestWell #1	6715	1.39	9.00	86	6734	1449	273
TestWell #1	6716	1.16	9.10	87	6724	1454	273
TestWell #1	6717	0.85	8.50	87	6732	1448	273
TestWell #1	6718	0.95	8.90	87	6710	1448	273
TestWell #1	6719	1.22	9.00	87	6707	1448	273
TestWell #1	6720	0.95	8.80	88	6690	1446	273
TestWell #1	6721	1.05	9.00	87	6695	1446	273
TestWell #1	6722	1.05	8.90	87	6703	1457	273
TestWell #1	6723	0.98	9.00	88	6708	1455	273
TestWell #1	6724	0.96	8.90	87	6706	1457	273
TestWell #1	6725	1.10	9.50	89	6763	1452	270
TestWell #1	6726	1.00	9.80	90	6515	1427	269
TestWell #1	6727	1.20	9.90	90	6450	1425	273
TestWell #1	6728	1.10	10.30	91	6381	1404	273
TestWell #1	6729	0.98	10.20	91	6315	1406	273
TestWell #1	6730	1.18	9.80	90	6216	1410	272
TestWell #1	6731	0.90	9.70	90	6117	1415	272
TestWell #1	6732	0.89	9.80	90	5996	1415	273
TestWell #1	6733	0.96	9.60	90	5872	1421	273
TestWell #1	6734	0.90	10.00	90	5766	1419	272
TestWell #1	6735	0.97	10.00	90	5679	1417	273
TestWell #1	6736	1.03	10.30	89	5603	1420	273
TestWell #1	6737	0.99	10.20	89	5565	1417	273
TestWell #1	6738	0.86	10.10	90	5522	1420	273
TestWell #1	6739	0.93	10.10	89	5499	1421	272
TestWell #1	6740	1.07	10.40	89	5483	1417	273
TestWell #1	6741	1.17	10.20	90	5468	1410	272
TestWell #1	6742	0.91	10.10	90	5442	1410	272
TestWell #1	6743	0.94	10.10	89	5435	1415	273
TestWell #1	6744	1.11	10.20	89	5431	1412	272
TestWell #1	6745	1.07	10.30	89	5420	1410	272
TestWell #1	6746	0.98	10.10	89	5416	1413	273
TestWell #1	6747	1.09	10.30	89	5409	1415	273
TestWell #1	6748	0.94	10.00	89	5413	1408	272
TestWell #1	6749	1.15	10.30	89	5397	1411	272
TestWell #1	6750	1.12	10.20	89	5398	1410	273
TestWell #1	6751	0.95	10.00	90	5387	1411	272
TestWell #1	6752	1.09	10.20	90	5382	1411	272
TestWell #1	6753	1.14	10.20	89	5368	1413	272
TestWell #1	6754	1.12	10.20	89	5360	1415	272
TestWell #1	6755	0.99	9.90	89	5337	1415	272
TestWell #1	6756	0.99	9.90	89	5282	1413	272
TestWell #1	6757	0.90	9.60	92	4952	1407	269
TestWell #1	6758	0.72	9.20	94	3843	1390	271
TestWell #1	6759	0.72	9.00	95	3679	1403	271
TestWell #1	6760	0.73	9.20	93	3529	1410	270
TestWell #1	6761	0.84	10.50	92	3374	1415	270
TestWell #1	6762	0.71	10.10	92	3243	1419	270
TestWell #1	6763	0.74	9.50	92	3134	1419	270
TestWell #1	6764	0.74	8.70	93	3036	1419	276
TestWell #1	6765	0.72	9.50	92	2942	1419	272
TestWell #1	6766	0.96	10.50	91	2847	1422	270
TestWell #1	6767	1.36	10.70	91	2739	1423	270
TestWell #1	6768	3.42	10.30	89	2568	1416	270
TestWell #1	6769	2.12	10.30	87	2406	1415	270
TestWell #1	6770	3.08	10.40	85	2293	1412	270
TestWell #1	6771	5.47	10.50	85	2184	1409	270
TestWell #1	6772	2.54	12.20	71	2134	1406	270
TestWell #1	6773	1.11	12.10	71	2119	1403	269
TestWell #1	6774	0.76	11.90	71	2108	1407	270
TestWell #1	6775	0.86	12.00	71	2104	1409	270
TestWell #1	6776	1.07	12.30	71	2096	1406	270
TestWell #1	6777	1.94	12.40	72	2100	1406	270
TestWell #1	6778	2.01	12.30	73	2088	1405	270
TestWell #1	6779	2.43	12.40	74	2080	1405	270
TestWell #1	6780	2.68	12.30	77	2096	1394	270
TestWell #1	6781	3.75	12.40	76	2094	1399	270
TestWell #1	6782	3.84	12.30	77	2107	1400	270
TestWell #1	6783	3.36	12.40	77	2139	1401	270
TestWell #1	6784	7.85	12.50	76	2201	1399	270
TestWell #1	6785	4.19	13.10	71	2216	1391	270
TestWell #1	6786	1.79	13.00	68	2176	1392	270
TestWell #1	6787	2.63	13.10	67	2168	1394	270
TestWell #1	6788	2.90	12.60	65	2195	1389	268
TestWell #1	6789	1.88	11.80	63	2157	1400	267
TestWell #1	6790	2.71	13.10	66	2164	1422	273
TestWell #1	6791	3.12	13.30	68	2191	1424	272
TestWell #1	6792	3.23	13.30	69	2201	1436	272
TestWell #1	6793	2.76	13.40	68	2217	1443	272
TestWell #1	6794	2.07	13.10	69	2238	1441	272
TestWell #1	6795	2.27	12.90	68	2229	1443	272
TestWell #1	6796	2.94	13.60	68	2228	1454	272
TestWell #1	6797	2.93	13.30	68	2235	1456	272
TestWell #1	6798	2.30	13.10	67	2242	1457	272
TestWell #1	6799	2.09	13.50	67	2252	1458	272
TestWell #1	6800	2.53	14.00	67	2263	1452	272
TestWell #1	6801	2.61	13.40	68	2278	1454	272
TestWell #1	6802	2.42	14.20	67	2280	1455	272
TestWell #1	6803	2.20	14.20	67	2298	1456	272
TestWell #1	6804	2.86	14.30	69	2304	1455	272
TestWell #1	6805	3.66	14.20	68	2303	1460	272
TestWell #1	6806	3.34	14.20	69	2315	1458	272
TestWell #1	6807	2.07	13.50	66	2303	1462	272
TestWell #1	6808	2.38	13.50	66	2308	1460	272
TestWell #1	6809	1.24	12.90	68	2327	1457	272
TestWell #1	6810	2.29	13.30	68	2328	1460	272
TestWell #1	6811	2.11	13.40	67	2323	1460	272
TestWell #1	6812	4.30	13.90	69	2323	1457	272
TestWell #1	6813	4.42	13.70	68	2294	1459	272
TestWell #1	6814	1.93	13.30	69	2272	1456	272
TestWell #1	6815	3.24	13.90	69	2257	1458	272
TestWell #1	6816	5.04	13.90	70	2260	1459	272
TestWell #1	6817	2.39	12.60	70	2272	1459	272
TestWell #1	6818	2.36	13.90	70	2281	1460	272
TestWell #1	6819	2.83	11.80	69	2316	1457	272
TestWell #1	6820	1.51	12.20	70	2387	1402	267
TestWell #1	6821	2.18	11.40	72	2394	1418	269
TestWell #1	6822	3.43	11.20	70	2392	1417	269
TestWell #1	6823	3.53	11.30	68	2377	1422	269
TestWell #1	6824	3.11	11.20	68	2381	1423	269
TestWell #1	6825	2.51	12.00	68	2381	1426	269
TestWell #1	6826	2.58	11.40	70	2390	1425	269
TestWell #1	6827	3.88	11.30	69	2388	1424	269
TestWell #1	6828	2.40	11.70	69	2394	1427	271
TestWell #1	6829	5.24	11.90	69	2421	1426	269
TestWell #1	6830	2.63	11.40	67	2428	1430	270
TestWell #1	6831	3.14	11.50	67	2454	1428	269
TestWell #1	6832	1.93	11.20	67	2468	1429	269
TestWell #1	6833	2.73	11.80	67	2483	1426	269
TestWell #1	6834	4.39	11.90	71	2523	1407	272
TestWell #1	6835	4.08	12.90	69	2541	1401	269
TestWell #1	6836	3.31	12.40	68	2578	1398	269
TestWell #1	6837	3.33	12.80	68	2625	1398	269
TestWell #1	6838	6.20	12.70	70	2682	1393	270
TestWell #1	6839	3.17	12.40	68	2707	1413	269
TestWell #1	6840	3.07	12.70	67	2714	1411	269
TestWell #1	6841	3.73	12.60	67	2735	1415	269
TestWell #1	6842	2.89	12.10	68	2758	1417	269
TestWell #1	6843	2.68	11.40	71	2817	1410	269
TestWell #1	6844	4.75	11.70	70	2892	1417	269
TestWell #1	6845	3.49	12.20	68	2952	1428	269
TestWell #1	6846	2.81	11.90	68	3007	1418	269
TestWell #1	6847	2.40	11.90	67	3012	1414	269
TestWell #1	6848	2.03	12.40	67	2994	1413	269
TestWell #1	6849	1.72	12.50	66	2977	1421	269
TestWell #1	6850	2.09	12.60	66	2966	1420	269
TestWell #1	6851	2.83	12.40	67	3001	1411	267
TestWell #1	6852	2.80	12.30	66	3304	1424	271
TestWell #1	6853	8.52	14.10	67	3295	1456	271
TestWell #1	6854	2.55	13.90	65	3259	1474	271
TestWell #1	6855	1.73	13.50	64	3238	1476	271
TestWell #1	6856	1.28	13.40	64	3229	1477	271
TestWell #1	6857	1.37	13.80	63	3218	1478	271
TestWell #1	6858	2.39	14.00	64	3204	1477	271
TestWell #1	6859	2.68	13.50	65	3171	1476	271
TestWell #1	6860	1.53	12.90	64	3152	1477	271
TestWell #1	6861	2.38	14.20	63	3128	1473	271
TestWell #1	6862	2.02	14.20	63	3102	1475	271
TestWell #1	6863	2.20	14.00	64	3069	1470	271
TestWell #1	6864	2.59	13.80	63	3020	1470	271
TestWell #1	6865	2.46	13.80	63	2966	1471	271
TestWell #1	6866	2.17	13.70	64	2928	1473	271
TestWell #1	6867	1.90	13.80	64	2892	1471	271
TestWell #1	6868	2.51	13.70	63	2858	1474	271
TestWell #1	6869	2.75	13.80	63	2844	1472	271
TestWell #1	6870	2.17	13.70	63	2825	1471	271
TestWell #1	6871	1.75	13.80	62	2808	1473	271
TestWell #1	6872	2.36	13.90	62	2798	1474	271
TestWell #1	6873	2.45	13.80	63	2775	1473	271
TestWell #1	6874	2.99	13.80	63	2758	1472	271
TestWell #1	6875	2.34	13.80	63	2758	1472	271
TestWell #1	6876	2.13	13.80	63	2744	1474	271
TestWell #1	6877	2.99	13.80	63	2739	1474	271
TestWell #1	6878	2.47	13.80	63	2734	1474	271
TestWell #1	6879	2.03	13.80	63	2731	1473	271
TestWell #1	6880	2.27	13.80	62	2721	1476	271
TestWell #1	6881	3.98	12.40	64	2734	1471	270
TestWell #1	6882	2.60	12.60	68	2705	1372	214
TestWell #1	6883	2.24	12.90	70	2652	1435	268
TestWell #1	6884	3.66	13.40	71	2610	1452	271
TestWell #1	6885	3.02	13.30	71	2580	1454	271
TestWell #1	6886	3.60	13.20	72	2570	1456	271
TestWell #1	6887	0.97	13.10	71	2547	1460	271
TestWell #1	6888	2.64	13.20	72	2567	1458	271
TestWell #1	6889	4.59	13.80	70	2558	1457	271
TestWell #1	6890	1.23	14.00	68	2534	1457	271
TestWell #1	6891	2.49	14.10	68	2535	1460	271
TestWell #1	6892	5.39	14.00	69	2527	1461	271
TestWell #1	6893	2.69	13.90	67	2491	1466	271
TestWell #1	6894	0.75	13.80	66	2468	1467	271
TestWell #1	6895	3.75	14.00	67	2484	1473	271
TestWell #1	6896	4.64	14.00	68	2481	1467	271
TestWell #1	6897	4.74	14.00	68	2483	1462	271
TestWell #1	6898	3.28	13.90	67	2500	1464	271
TestWell #1	6899	5.57	14.00	67	2517	1460	271
TestWell #1	6900	4.29	14.10	69	2524	1462	271
TestWell #1	6901	3.79	14.10	68	2517	1467	271
TestWell #1	6902	5.57	14.10	70	2507	1465	271
TestWell #1	6903	6.00	13.80	68	2584	1463	271
TestWell #1	6904	7.34	13.50	65	2123	1462	271
TestWell #1	6905	4.76	13.40	65	2148	1463	272
TestWell #1	6906	1.74	13.60	64	2142	1464	272
TestWell #1	6907	1.82	13.70	66	2147	1463	272
TestWell #1	6908	1.81	13.80	66	2142	1462	272
TestWell #1	6909	1.00	13.70	66	2133	1468	272
TestWell #1	6910	2.71	13.90	65	2135	1460	272
TestWell #1	6911	15.09	14.10	66	2123	1460	272
TestWell #1	6912	27.11	14.50	67	2038	1472	272
TestWell #1	6913	22.00	14.10	73	1935	1474	271
TestWell #1	6914	21.29	14.70	68	1884	1452	271
TestWell #1	6915	13.32	14.80	68	1883	1464	271
TestWell #1	6916	19.97	15.20	68	1925	1474	270
TestWell #1	6917	36.31	15.70	67	1771	1489	270
TestWell #1	6918	28.93	14.50	66	1664	1491	269
TestWell #1	6919	13.16	14.90	64	1586	1468	270
TestWell #1	6920	9.77	15.20	63	1632	1472	270
TestWell #1	6921	20.11	15.20	64	1668	1484	270
TestWell #1	6922	23.87	15.40	63	1806	1515	269
TestWell #1	6923	7.20	11.90	33	3334	1059	196
TestWell #1	6924	6.70	12.10	33	3334	1059	196
TestWell #1	6925	6.20	12.90	33	3334	1059	196
TestWell #1	6926	5.90	13.40	33	3334	1059	196
TestWell #1	6927	5.70	14.90	33	3334	1569	310
TestWell #1	6928	3.69	16.90	51	3364	1575	310
TestWell #1	6929	4.50	17.30	51	3343	1581	312
TestWell #1	6930	5.56	17.40	52	3331	1577	312
TestWell #1	6931	3.43	4.20	66	2006	1392	271
TestWell #1	6932	1.36	5.10	68	1979	1370	268
TestWell #1	6933	1.30	5.20	68	1966	1377	268
TestWell #1	6934	1.97	5.60	68	1962	1370	268
TestWell #1	6935	1.08	5.00	68	1957	1374	268
TestWell #1	6936	1.23	5.20	68	1959	1372	267
TestWell #1	6937	1.66	5.60	69	1956	1381	268
TestWell #1	6938	1.50	5.80	71	1957	1374	268
TestWell #1	6939	1.45	5.60	72	1961	1382	268
TestWell #1	6940	1.29	5.20	72	1974	1384	268
TestWell #1	6941	1.11	5.10	72	1985	1385	268
TestWell #1	6942	1.17	5.10	71	2000	1376	268
TestWell #1	6943	1.85	2.50	62	2062	1388	268
TestWell #1	6944	1.65	3.30	43	2155	1371	268
TestWell #1	6945	1.28	5.30	70	2137	1387	268
TestWell #1	6946	1.05	5.70	69	2132	1385	268
TestWell #1	6947	1.15	5.70	69	2139	1393	267
TestWell #1	6948	0.94	5.20	70	2138	1388	268
TestWell #1	6949	0.79	5.60	69	2126	1379	267
TestWell #1	6950	0.90	5.80	68	2127	1381	268
TestWell #1	6951	0.95	5.80	69	2121	1382	268
TestWell #1	6952	1.00	5.80	69	2120	1386	268
TestWell #1	6953	1.15	5.90	69	2118	1390	268
TestWell #1	6954	0.85	5.70	69	2114	1384	267
TestWell #1	6955	0.75	5.40	69	2116	1396	268
TestWell #1	6956	0.66	4.80	69	2120	1394	268
TestWell #1	6957	0.75	5.70	69	2118	1400	268
TestWell #1	6958	0.75	5.80	69	2119	1404	267
TestWell #1	6959	0.68	5.90	69	2113	1410	268
TestWell #1	6960	0.83	6.00	68	2120	1410	268
TestWell #1	6961	0.71	5.90	69	2121	1415	267
TestWell #1	6962	0.59	5.60	68	2119	1410	268
TestWell #1	6963	0.63	5.70	68	2122	1416	268
TestWell #1	6964	0.72	5.80	68	2129	1417	268
TestWell #1	6965	0.85	5.90	68	2128	1415	268
TestWell #1	6966	1.02	6.00	68	2133	1416	268
TestWell #1	6967	1.26	6.10	68	2145	1419	268
TestWell #1	6968	0.92	5.80	69	2149	1413	267
TestWell #1	6969	2.68	6.40	69	2153	1387	267
TestWell #1	6970	2.73	6.40	69	2158	1386	268
TestWell #1	6971	2.62	6.20	69	2168	1379	268
TestWell #1	6972	1.34	6.10	69	2179	1391	268
TestWell #1	6973	1.11	6.50	68	2183	1402	268
TestWell #1	6974	1.58	3.90	59	2259	1414	267
TestWell #1	6975	1.17	5.30	15	2558	1391	266
TestWell #1	6976	0.85	5.70	67	2478	1389	275
TestWell #1	6977	0.69	5.80	74	2480	1461	277
TestWell #1	6978	4.56	6.60	77	2488	1416	268
TestWell #1	6979	3.59	6.60	77	2497	1409	264
TestWell #1	6980	3.40	6.60	76	2518	1394	265
TestWell #1	6981	1.53	6.80	76	2513	1389	269
TestWell #1	6982	1.15	9.90	79	2495	1405	263
TestWell #1	6983	1.28	10.00	79	2490	1405	264
TestWell #1	6984	1.35	10.10	79	2493	1407	268
TestWell #1	6985	1.35	10.10	79	2493	1407	268
TestWell #1	6986	1.39	9.90	80	2498	1412	265
TestWell #1	6987	1.32	9.80	79	2517	1403	265
TestWell #1	6988	1.43	10.10	80	2529	1416	267
TestWell #1	6989	1.38	9.80	80	2550	1421	270
TestWell #1	6990	1.13	10.30	79	2565	1407	269
TestWell #1	6991	1.29	10.40	79	2585	1418	265
TestWell #1	6992	1.28	10.60	79	2601	1422	268
TestWell #1	6993	1.09	10.30	79	2611	1423	268
TestWell #1	6994	1.40	10.10	79	2617	1424	266
TestWell #1	6995	1.21	9.90	80	2621	1424	262
TestWell #1	6996	1.41	10.00	80	2631	1424	269
TestWell #1	6997	1.31	9.90	80	2635	1407	266
TestWell #1	6998	1.41	10.00	79	2642	1401	266
TestWell #1	6999	1.36	10.10	80	2658	1392	263
TestWell #1	7000	1.44	10.00	80	2667	1405	264
TestWell #1	7001	1.52	10.20	79	2674	1409	268
TestWell #1	7002	1.24	10.30	79	2671	1402	265
TestWell #1	7003	1.39	10.30	79	2686	1401	265
TestWell #1	7004	1.37	10.00	79	2702	1396	267
TestWell #1	7005	1.34	10.00	79	2720	1394	270
TestWell #1	7006	2.33	7.40	77	2777	1403	267
TestWell #1	7007	1.98	7.80	75	2957	1439	270
TestWell #1	7008	1.44	8.10	73	2805	1456	269
TestWell #1	7009	1.78	9.10	71	2807	1462	268
TestWell #1	7010	1.73	9.00	71	2832	1456	269
TestWell #1	7011	1.88	9.30	71	2860	1460	271
TestWell #1	7012	1.75	9.20	70	2862	1458	270
TestWell #1	7013	1.33	9.00	70	2853	1461	268
TestWell #1	7014	1.32	9.30	69	2848	1447	269
TestWell #1	7015	1.36	9.00	69	2849	1451	268
TestWell #1	7016	1.10	9.00	69	2855	1456	265
TestWell #1	7017	1.15	9.20	68	2860	1456	273
